PSGC_Code,Region,Province,Municipality,Total_Population,Male_Population,Female_Population,Male_Ratio,Female_Ratio,Age_0-4_Ratio,Age_5-9_Ratio,Age_10-14_Ratio,Age_15-19_Ratio,Age_20-24_Ratio,Age_25-29_Ratio,Age_30-34_Ratio,Age_35-39_Ratio,Age_40-44_Ratio,Age_45-49_Ratio,Age_50-54_Ratio,Age_55-59_Ratio,Age_60-64_Ratio,Age_65-69_Ratio,Age_70-74_Ratio,Age_75-79_Ratio,Age_80yearsandover_Ratio,Male_Age_0-4_Ratio,Male_Age_5-9_Ratio,Male_Age_10-14_Ratio,Male_Age_15-19_Ratio,Male_Age_20-24_Ratio,Male_Age_25-29_Ratio,Male_Age_30-34_Ratio,Male_Age_35-39_Ratio,Male_Age_40-44_Ratio,Male_Age_45-49_Ratio,Male_Age_50-54_Ratio,Male_Age_55-59_Ratio,Male_Age_60-64_Ratio,Male_Age_65-69_Ratio,Male_Age_70-74_Ratio,Male_Age_75-79_Ratio,Male_Age_80yearsandover_Ratio,Female_Age_0-4_Ratio,Female_Age_5-9_Ratio,Female_Age_10-14_Ratio,Female_Age_15-19_Ratio,Female_Age_20-24_Ratio,Female_Age_25-29_Ratio,Female_Age_30-34_Ratio,Female_Age_35-39_Ratio,Female_Age_40-44_Ratio,Female_Age_45-49_Ratio,Female_Age_50-54_Ratio,Female_Age_55-59_Ratio,Female_Age_60-64_Ratio,Female_Age_65-69_Ratio,Female_Age_70-74_Ratio,Female_Age_75-79_Ratio,Female_Age_80yearsandover_Ratio,Disability_Seeing_Mild_Ratio,Disability_Seeing_Moderate_Ratio,Disability_Seeing_Severe_Ratio,Disability_Seeing_All_Ratio,Disability_Hearing_Mild_Ratio,Disability_Hearing_Moderate_Ratio,Disability_Hearing_Severe_Ratio,Disability_Hearing_All_Ratio,Disability_Walking_Mild_Ratio,Disability_Walking_Moderate_Ratio,Disability_Walking_Severe_Ratio,Disability_Walking_All_Ratio,Disability_Remembering_Mild_Ratio,Disability_Remembering_Moderate_Ratio,Disability_Remembering_Severe_Ratio,Disability_Remembering_All_Ratio,Disability_Self_Caring_Mild_Ratio,Disability_Self_Caring_Moderate_Ratio,Disability_Self_Caring_Severe_Ratio,Disability_Self_Caring_All_Ratio,Disability_Communicating_Mild_Ratio,Disability_Communicating_Moderate_Ratio,Disability_Communicating_Severe_Ratio,Disability_Communicating_All_Ratio,Male_Disability_Seeing_Mild_Ratio,Male_Disability_Seeing_Moderate_Ratio,Male_Disability_Seeing_Severe_Ratio,Male_Disability_Seeing_All_Ratio,Male_Disability_Hearing_Mild_Ratio,Male_Disability_Hearing_Moderate_Ratio,Male_Disability_Hearing_Severe_Ratio,Male_Disability_Hearing_All_Ratio,Male_Disability_Walking_Mild_Ratio,Male_Disability_Walking_Moderate_Ratio,Male_Disability_Walking_Severe_Ratio,Male_Disability_Walking_All_Ratio,Male_Disability_Remembering_Mild_Ratio,Male_Disability_Remembering_Moderate_Ratio,Male_Disability_Remembering_Severe_Ratio,Male_Disability_Remembering_All_Ratio,Male_Disability_Self_Caring_Mild_Ratio,Male_Disability_Self_Caring_Moderate_Ratio,Male_Disability_Self_Caring_Severe_Ratio,Male_Disability_Self_Caring_All_Ratio,Male_Disability_Communicating_Mild_Ratio,Male_Disability_Communicating_Moderate_Ratio,Male_Disability_Communicating_Severe_Ratio,Male_Disability_Communicating_All_Ratio,Female_Disability_Seeing_Mild_Ratio,Female_Disability_Seeing_Moderate_Ratio,Female_Disability_Seeing_Severe_Ratio,Female_Disability_Seeing_All_Ratio,Female_Disability_Hearing_Mild_Ratio,Female_Disability_Hearing_Moderate_Ratio,Female_Disability_Hearing_Severe_Ratio,Female_Disability_Hearing_All_Ratio,Female_Disability_Walking_Mild_Ratio,Female_Disability_Walking_Moderate_Ratio,Female_Disability_Walking_Severe_Ratio,Female_Disability_Walking_All_Ratio,Female_Disability_Remembering_Mild_Ratio,Female_Disability_Remembering_Moderate_Ratio,Female_Disability_Remembering_Severe_Ratio,Female_Disability_Remembering_All_Ratio,Female_Disability_Self_Caring_Mild_Ratio,Female_Disability_Self_Caring_Moderate_Ratio,Female_Disability_Self_Caring_Severe_Ratio,Female_Disability_Self_Caring_All_Ratio,Female_Disability_Communicating_Mild_Ratio,Female_Disability_Communicating_Moderate_Ratio,Female_Disability_Communicating_Severe_Ratio,Female_Disability_Communicating_All_Ratio
806409000,Region VIII (Eastern Visayas),Southern Leyte,Malitbog,23250,11915,11335,0.512473,0.487527,0.089032,0.090194,0.100086,0.107957,0.091699,0.07643,0.066839,0.056774,0.057935,0.04972,0.051699,0.040602,0.035699,0.029849,0.022968,0.016215,0.016301,0.090978,0.092992,0.105162,0.111792,0.089215,0.078305,0.067226,0.058498,0.058414,0.04935,0.052119,0.039446,0.034914,0.02736,0.020227,0.012002,0.012002,0.086987,0.087252,0.094751,0.103926,0.09431,0.07446,0.066431,0.054963,0.057433,0.05011,0.051257,0.041817,0.036524,0.032466,0.025849,0.020644,0.02082,0.052361,0.004533,0.001086,0.057979,0.025921,0.004344,0.00085,0.031114,0.017517,0.004863,0.00203,0.02441,0.016195,0.00288,0.00085,0.019924,0.021671,0.002738,0.003399,0.027809,0.007979,0.003022,0.001369,0.01237,0.045241,0.003693,0.000739,0.049672,0.02262,0.003601,0.000739,0.02696,0.016065,0.004801,0.002308,0.023174,0.013572,0.002308,0.000739,0.016619,0.021789,0.002585,0.003231,0.027606,0.005909,0.003324,0.001293,0.010525,0.059813,0.005411,0.001449,0.066673,0.029375,0.005121,0.000966,0.035462,0.019036,0.004928,0.001739,0.025703,0.018939,0.003479,0.000966,0.023384,0.021548,0.002899,0.003575,0.028022,0.010146,0.002706,0.001449,0.014301
806410000,Region VIII (Eastern Visayas),Southern Leyte,Padre Burgos,11066,5653,5413,0.510844,0.489156,0.092355,0.094614,0.096693,0.100398,0.082053,0.068588,0.067866,0.059281,0.060094,0.055756,0.051148,0.045003,0.038587,0.031177,0.022501,0.015091,0.018796,0.09747,0.100831,0.101185,0.103839,0.086326,0.068282,0.065098,0.0559,0.059791,0.057492,0.048824,0.042809,0.036795,0.029542,0.020166,0.014506,0.011145,0.087013,0.088121,0.092001,0.096804,0.077591,0.068908,0.070756,0.062812,0.06041,0.053944,0.053575,0.047294,0.040458,0.032884,0.02494,0.015703,0.026787,0.037634,0.003186,0.000299,0.041119,0.015532,0.004082,0.000697,0.020311,0.01822,0.005775,0.003186,0.02718,0.012744,0.002987,0.001493,0.017224,0.00448,0.00229,0.003385,0.010155,0.004082,0.001892,0.002788,0.008761,0.03234,0.003332,0.0,0.035672,0.0147,0.003528,0.000588,0.018816,0.017836,0.00588,0.002744,0.02646,0.010192,0.003136,0.001372,0.0147,0.003724,0.002352,0.002548,0.008624,0.003528,0.00196,0.002352,0.00784,0.0431,0.003035,0.000607,0.046742,0.01639,0.004654,0.000809,0.021854,0.018616,0.005666,0.003642,0.027924,0.015378,0.002833,0.001619,0.01983,0.005261,0.002226,0.004249,0.011736,0.004654,0.001821,0.003238,0.009713
806411000,Region VIII (Eastern Visayas),Southern Leyte,Pintuyan,10189,5213,4976,0.51163,0.48837,0.089606,0.098636,0.100893,0.104132,0.083816,0.063794,0.061144,0.052115,0.062617,0.055354,0.054863,0.052998,0.038178,0.027775,0.022672,0.015507,0.015899,0.095722,0.100326,0.100518,0.104354,0.087857,0.063111,0.06503,0.051026,0.063495,0.056781,0.05563,0.052369,0.037982,0.025129,0.019183,0.012852,0.008632,0.083199,0.096865,0.101286,0.103899,0.079582,0.06451,0.057074,0.053256,0.061696,0.053859,0.054059,0.053658,0.038384,0.030547,0.026326,0.018288,0.023513,0.06727,0.005929,0.001833,0.075032,0.028784,0.003234,0.00097,0.032988,0.018974,0.005714,0.002911,0.027598,0.028892,0.002156,0.001186,0.032234,0.003881,0.001725,0.004097,0.009702,0.003558,0.001833,0.002803,0.008193,0.057064,0.004879,0.000849,0.062792,0.029275,0.003182,0.001061,0.033517,0.017607,0.005515,0.001485,0.024608,0.022062,0.001909,0.000849,0.02482,0.00297,0.000424,0.00297,0.006364,0.003182,0.001697,0.001697,0.006576,0.077817,0.007014,0.00285,0.087681,0.028277,0.003288,0.000877,0.032442,0.020386,0.005918,0.004384,0.030688,0.035949,0.002411,0.001534,0.039895,0.004822,0.003069,0.005261,0.013152,0.003946,0.001973,0.003946,0.009864
806412000,Region VIII (Eastern Visayas),Southern Leyte,Saint Bernard,28361,14523,13838,0.512076,0.487924,0.095871,0.097528,0.105462,0.103346,0.090617,0.075703,0.067311,0.05772,0.055287,0.048341,0.05222,0.043158,0.036141,0.026198,0.020486,0.012376,0.012235,0.099153,0.100392,0.107622,0.103353,0.090339,0.078496,0.066859,0.058321,0.055085,0.050127,0.051987,0.041865,0.03615,0.024169,0.017627,0.009571,0.008882,0.092427,0.094522,0.103194,0.103339,0.090909,0.072771,0.067784,0.057089,0.055499,0.046466,0.052464,0.044515,0.036132,0.028328,0.023486,0.01532,0.015754,0.088215,0.006864,0.00078,0.095858,0.027884,0.004173,0.00078,0.032837,0.021371,0.005538,0.002262,0.029171,0.047812,0.004329,0.001131,0.053272,0.020396,0.002184,0.002379,0.024959,0.00585,0.003003,0.001677,0.01053,0.078728,0.006497,0.000688,0.085913,0.025376,0.004357,0.00107,0.030803,0.022319,0.00558,0.001758,0.029657,0.04181,0.003287,0.000994,0.04609,0.02102,0.001529,0.001682,0.02423,0.005198,0.002905,0.001682,0.009784,0.098097,0.007246,0.000876,0.106219,0.030496,0.003981,0.000478,0.034955,0.020384,0.005494,0.002787,0.028665,0.054065,0.005414,0.001274,0.060753,0.019747,0.002866,0.003105,0.025719,0.006529,0.003105,0.001672,0.011307
806413000,Region VIII (Eastern Visayas),Southern Leyte,San Francisco,13426,6804,6622,0.506778,0.493222,0.092209,0.08856,0.104275,0.096604,0.080217,0.065991,0.063906,0.058096,0.05832,0.049233,0.053776,0.053553,0.040146,0.030463,0.024281,0.018993,0.021376,0.091564,0.090976,0.106996,0.097884,0.082745,0.067313,0.064227,0.059965,0.058789,0.051734,0.05629,0.053057,0.039683,0.027043,0.022046,0.015873,0.013815,0.092872,0.086077,0.10148,0.095288,0.07762,0.064633,0.063576,0.056176,0.057838,0.046663,0.051193,0.054062,0.040622,0.033978,0.026578,0.022199,0.029145,0.173367,0.016245,0.001395,0.191008,0.043403,0.005825,0.001067,0.050295,0.026501,0.007384,0.002051,0.035937,0.069905,0.003856,0.001395,0.075156,0.007384,0.00279,0.002708,0.012882,0.006646,0.003036,0.002379,0.012061,0.14949,0.014237,0.000971,0.164698,0.039152,0.004692,0.000809,0.044653,0.026209,0.006633,0.001941,0.034784,0.055331,0.003236,0.001133,0.059699,0.007442,0.003074,0.001941,0.012458,0.006795,0.002427,0.002103,0.011325,0.197936,0.018312,0.001831,0.218079,0.047778,0.006992,0.001332,0.056101,0.026802,0.008157,0.002164,0.037123,0.084901,0.004495,0.001665,0.09106,0.007325,0.002497,0.003496,0.013318,0.006492,0.003662,0.002664,0.012818
806414000,Region VIII (Eastern Visayas),Southern Leyte,San Juan,14783,7482,7301,0.506122,0.493878,0.089089,0.093553,0.102753,0.106203,0.085707,0.072583,0.062842,0.05689,0.057634,0.051005,0.054049,0.050666,0.038896,0.028614,0.019076,0.014138,0.016303,0.090751,0.09583,0.108928,0.10679,0.090617,0.070837,0.06402,0.056669,0.058273,0.049185,0.053061,0.053328,0.038492,0.027666,0.01537,0.01096,0.009222,0.087385,0.09122,0.096425,0.105602,0.080674,0.074373,0.061635,0.057115,0.056978,0.052869,0.055061,0.047939,0.03931,0.029585,0.022874,0.017395,0.023558,0.054136,0.002896,0.000891,0.057924,0.019976,0.002896,0.000371,0.023244,0.019234,0.002822,0.001411,0.023467,0.014258,0.002376,0.000594,0.017229,0.005124,0.001411,0.002154,0.008689,0.005421,0.002599,0.000668,0.008689,0.048508,0.002646,0.000735,0.051889,0.01808,0.00294,0.000588,0.021608,0.018374,0.001911,0.001617,0.021902,0.011319,0.002352,0.000588,0.014258,0.00441,0.00147,0.001911,0.007791,0.004998,0.002058,0.000588,0.007644,0.059883,0.003152,0.001051,0.064085,0.021912,0.002852,0.00015,0.024914,0.020111,0.003752,0.001201,0.025064,0.017259,0.002401,0.0006,0.020261,0.005853,0.001351,0.002401,0.009605,0.005853,0.003152,0.00075,0.009755
806415000,Region VIII (Eastern Visayas),Southern Leyte,San Ricardo,10500,5397,5103,0.514,0.486,0.096571,0.101429,0.101619,0.094952,0.079714,0.072952,0.073333,0.060571,0.056762,0.052286,0.048286,0.044952,0.039619,0.025905,0.020476,0.013714,0.016857,0.098573,0.102464,0.10265,0.100611,0.079489,0.072077,0.076895,0.066148,0.055957,0.053734,0.047063,0.042987,0.038911,0.023902,0.017973,0.00982,0.010747,0.094454,0.100333,0.100529,0.088967,0.079953,0.073878,0.069567,0.054674,0.057613,0.050754,0.049579,0.047031,0.040368,0.028023,0.023124,0.017833,0.02332,0.081699,0.006747,0.000843,0.089289,0.024668,0.004217,0.00116,0.030044,0.019819,0.003795,0.002214,0.025828,0.029623,0.002108,0.000738,0.032469,0.004006,0.00137,0.001792,0.007168,0.004533,0.002425,0.001476,0.008433,0.069065,0.004111,0.000617,0.073792,0.023433,0.004317,0.001028,0.028777,0.015827,0.0037,0.001644,0.021172,0.023844,0.001644,0.000206,0.025694,0.003289,0.000822,0.001233,0.005344,0.003083,0.002055,0.001439,0.006578,0.095001,0.009522,0.001082,0.105605,0.025968,0.004112,0.001298,0.031378,0.024021,0.003895,0.002813,0.030729,0.035707,0.002597,0.001298,0.039602,0.004761,0.001948,0.00238,0.009089,0.006059,0.002813,0.001515,0.010387
806416000,Region VIII (Eastern Visayas),Southern Leyte,Silago,13078,6654,6424,0.508793,0.491207,0.092522,0.096498,0.107509,0.10185,0.073406,0.059413,0.057425,0.058801,0.064383,0.054901,0.054672,0.048631,0.043967,0.029821,0.02271,0.015675,0.017816,0.096483,0.101894,0.111662,0.101593,0.070634,0.059663,0.055756,0.058912,0.066576,0.055756,0.054253,0.049594,0.04193,0.029606,0.018635,0.013676,0.013375,0.088418,0.090909,0.103207,0.102117,0.076276,0.059153,0.059153,0.058686,0.062111,0.054016,0.055106,0.047634,0.046077,0.030044,0.02693,0.017746,0.022416,0.098837,0.008005,0.001432,0.108274,0.027974,0.004887,0.001264,0.034125,0.023593,0.005308,0.003876,0.032777,0.023761,0.003707,0.002107,0.029575,0.004719,0.001854,0.005056,0.011628,0.006404,0.002107,0.002949,0.011459,0.087991,0.006487,0.00183,0.096307,0.028277,0.005655,0.001164,0.035096,0.024451,0.004491,0.003826,0.032768,0.019295,0.002828,0.00183,0.023952,0.003992,0.000998,0.005323,0.010313,0.006321,0.001497,0.00316,0.010978,0.109973,0.009563,0.001025,0.12056,0.027664,0.004098,0.001366,0.033128,0.022712,0.006148,0.003928,0.032787,0.028347,0.004611,0.002391,0.035348,0.005464,0.002732,0.004781,0.012978,0.006489,0.002732,0.002732,0.011954
806417000,Region VIII (Eastern Visayas),Southern Leyte,Sogod,47374,24224,23150,0.511335,0.488665,0.107274,0.109997,0.1112,0.102314,0.083485,0.074872,0.067484,0.06073,0.055875,0.047663,0.04437,0.038967,0.033394,0.024022,0.017119,0.010618,0.010618,0.110923,0.112698,0.110634,0.102914,0.084462,0.073729,0.068362,0.061179,0.057051,0.04896,0.044254,0.038763,0.031911,0.022498,0.014861,0.008587,0.008215,0.103456,0.107171,0.111793,0.101685,0.082462,0.076069,0.066566,0.060259,0.054644,0.046307,0.044492,0.039179,0.034946,0.025616,0.019482,0.012743,0.013132,0.079921,0.004989,0.00104,0.08595,0.016623,0.002412,0.000662,0.019696,0.014211,0.004114,0.002033,0.020358,0.015653,0.002506,0.001111,0.019271,0.003925,0.001939,0.002625,0.008489,0.003594,0.001584,0.001844,0.007023,0.066908,0.004411,0.001254,0.072573,0.01574,0.002136,0.00065,0.018526,0.01444,0.004225,0.002182,0.020848,0.012862,0.002043,0.0013,0.016205,0.004318,0.001532,0.002554,0.008404,0.003436,0.001347,0.002136,0.006918,0.093423,0.005589,0.000819,0.099831,0.017538,0.002698,0.000675,0.020911,0.013973,0.003999,0.001879,0.019851,0.01855,0.002987,0.000915,0.022452,0.003517,0.002361,0.002698,0.008576,0.003758,0.001831,0.001542,0.007131
806418000,Region VIII (Eastern Visayas),Southern Leyte,Tomas Oppus,16979,8729,8250,0.514106,0.485894,0.100654,0.098003,0.105896,0.098416,0.082985,0.065964,0.061193,0.057424,0.060722,0.047058,0.052418,0.043289,0.038341,0.029389,0.022322,0.018317,0.01761,0.102761,0.101959,0.107572,0.101959,0.087868,0.065414,0.060373,0.05602,0.057624,0.04697,0.055791,0.043075,0.037805,0.02738,0.019819,0.015809,0.0118,0.098424,0.093818,0.104121,0.094667,0.077818,0.066545,0.062061,0.058909,0.064,0.047152,0.048848,0.043515,0.038909,0.031515,0.02497,0.02097,0.023758,0.107269,0.01611,0.00131,0.124689,0.028749,0.00537,0.001244,0.035363,0.025278,0.005435,0.002358,0.033071,0.029208,0.003798,0.001441,0.034447,0.003602,0.001703,0.003733,0.009037,0.004191,0.00275,0.002358,0.009299,0.093335,0.01213,0.001277,0.106742,0.026302,0.005235,0.001149,0.032686,0.024515,0.004724,0.001404,0.030644,0.022727,0.002171,0.001021,0.025919,0.00332,0.001532,0.002809,0.007661,0.004724,0.002426,0.001915,0.009065,0.121941,0.020301,0.001344,0.143587,0.031326,0.005512,0.001344,0.038182,0.026082,0.006184,0.003361,0.035628,0.036031,0.005512,0.001882,0.043426,0.003899,0.001882,0.004706,0.010487,0.00363,0.003092,0.002823,0.009546
806419000,Region VIII (Eastern Visayas),Southern Leyte,Limasawa,6189,3154,3035,0.509614,0.490386,0.079496,0.085313,0.096785,0.100662,0.082727,0.066893,0.065439,0.064792,0.061076,0.061076,0.052513,0.04718,0.041525,0.030053,0.025691,0.017289,0.02149,0.080216,0.089727,0.101141,0.101141,0.079264,0.06785,0.06785,0.065948,0.057705,0.06468,0.053583,0.04629,0.040266,0.031389,0.023779,0.015853,0.013316,0.078748,0.080725,0.092257,0.100165,0.086326,0.065898,0.062932,0.063591,0.06458,0.057331,0.0514,0.048105,0.042834,0.028666,0.027677,0.018781,0.029984,0.110409,0.011058,0.001053,0.122521,0.037564,0.004213,0.000527,0.042303,0.017202,0.002633,0.001755,0.02159,0.051782,0.002106,0.000176,0.054064,0.005617,0.002457,0.00158,0.009654,0.00316,0.00158,0.001053,0.005793,0.096518,0.011375,0.000689,0.108583,0.042054,0.005171,0.000345,0.04757,0.017235,0.001724,0.001724,0.020683,0.044123,0.001724,0.0,0.045846,0.004481,0.001724,0.000345,0.006549,0.002758,0.001724,0.000345,0.004826,0.124821,0.01073,0.001431,0.136981,0.032904,0.003219,0.000715,0.036838,0.017167,0.003577,0.001788,0.022532,0.059728,0.002504,0.000358,0.062589,0.006795,0.003219,0.002861,0.012876,0.003577,0.001431,0.001788,0.006795
807802000,Region VIII (Eastern Visayas),Biliran,Biliran,178715,91058,87657,0.509515,0.490485,0.101032,0.11393,0.112615,0.103494,0.083832,0.071175,0.060957,0.055782,0.053152,0.049817,0.047338,0.041323,0.034261,0.026248,0.019461,0.012735,0.012847,0.103418,0.116113,0.11496,0.105153,0.08443,0.072042,0.062037,0.057019,0.053592,0.051055,0.046937,0.040688,0.033385,0.023952,0.016912,0.009807,0.0085,0.098555,0.111663,0.110179,0.101772,0.083211,0.070274,0.059835,0.054497,0.052694,0.04853,0.047754,0.041982,0.035171,0.028634,0.022109,0.015777,0.017363,0.004139,0.000224,8.7e-05,0.00445,0.001911,0.00028,8.1e-05,0.002272,0.001998,0.000299,0.000218,0.002515,0.002085,0.000212,0.000118,0.002415,0.000386,0.000187,0.000268,0.00084,0.000442,0.000224,0.000237,0.000903,0.003479,0.000171,7.3e-05,0.003724,0.001788,0.000269,8.6e-05,0.002144,0.001886,0.000269,0.000171,0.002327,0.001641,0.000135,6.1e-05,0.001837,0.000429,8.6e-05,0.000196,0.00071,0.00049,0.000147,0.000208,0.000845,0.004822,0.000278,0.000101,0.005201,0.002038,0.000291,7.6e-05,0.002405,0.002113,0.000329,0.000266,0.002708,0.002544,0.000291,0.000177,0.003012,0.000342,0.000291,0.000342,0.000974,0.000392,0.000304,0.000266,0.000962
807801000,Region VIII (Eastern Visayas),Biliran,Almeria,17912,9121,8791,0.509212,0.490788,0.09234,0.10412,0.104846,0.09971,0.080505,0.071907,0.064035,0.059625,0.055661,0.051195,0.04952,0.046282,0.037182,0.029031,0.023727,0.016079,0.014236,0.094946,0.106458,0.109199,0.100647,0.082886,0.071374,0.065892,0.059533,0.05427,0.051968,0.049775,0.047144,0.033988,0.027409,0.021489,0.013047,0.009977,0.089637,0.101695,0.10033,0.098737,0.078034,0.07246,0.062109,0.05972,0.057104,0.050392,0.049255,0.045387,0.040496,0.030713,0.026049,0.019224,0.018655,0.017837,0.0008,0.00123,0.019867,0.011994,0.00203,0.000738,0.014762,0.010149,0.002583,0.002891,0.015623,0.007689,0.001722,0.001046,0.010456,0.002522,0.000923,0.003383,0.006827,0.003444,0.000984,0.002399,0.006827,0.015142,0.000606,0.001454,0.017202,0.01066,0.001696,0.00109,0.013446,0.00957,0.002302,0.002786,0.014658,0.006299,0.001211,0.001696,0.009207,0.002302,0.000727,0.003755,0.006784,0.00424,0.000606,0.003028,0.007874,0.020617,0.001,0.001,0.022617,0.01337,0.002374,0.000375,0.016119,0.010746,0.002874,0.002999,0.016619,0.009122,0.002249,0.000375,0.011746,0.002749,0.001125,0.002999,0.006872,0.002624,0.001374,0.001749,0.005748
807802000,Region VIII (Eastern Visayas),Biliran,Biliran,17649,8929,8720,0.505921,0.494079,0.103235,0.114454,0.106352,0.100629,0.085841,0.075642,0.060683,0.05955,0.054224,0.049181,0.047028,0.040399,0.033486,0.024251,0.020228,0.011842,0.012975,0.108411,0.114123,0.107067,0.104267,0.083884,0.079964,0.058909,0.063165,0.054429,0.050286,0.045582,0.03875,0.033038,0.022735,0.017919,0.008736,0.008736,0.097936,0.114794,0.105619,0.096904,0.087844,0.071216,0.0625,0.055849,0.054014,0.04805,0.048509,0.042087,0.033945,0.025803,0.022592,0.015023,0.017317,0.042017,0.002275,0.000885,0.045176,0.019397,0.002843,0.000821,0.023062,0.020282,0.003033,0.002211,0.025526,0.021166,0.002148,0.0012,0.024515,0.003917,0.001895,0.002717,0.00853,0.004486,0.002275,0.002401,0.009162,0.035674,0.001759,0.000754,0.038186,0.018339,0.002763,0.000879,0.021982,0.019344,0.002763,0.001759,0.023866,0.016832,0.001382,0.000628,0.018842,0.004396,0.000879,0.00201,0.007286,0.005024,0.001507,0.002135,0.008667,0.048436,0.002797,0.001017,0.05225,0.020468,0.002924,0.000763,0.024155,0.021231,0.003305,0.00267,0.027206,0.025553,0.002924,0.00178,0.030257,0.003432,0.002924,0.003432,0.009789,0.003941,0.003051,0.00267,0.009662
807803000,Region VIII (Eastern Visayas),Biliran,Cabucgayan,21535,10953,10582,0.508614,0.491386,0.104295,0.114883,0.121802,0.104063,0.07713,0.068586,0.059624,0.055723,0.052798,0.050894,0.0456,0.037892,0.034781,0.026376,0.021128,0.012073,0.012352,0.106729,0.113028,0.12225,0.106181,0.077148,0.069935,0.060349,0.057245,0.05624,0.052314,0.045558,0.03798,0.034876,0.022186,0.017986,0.00986,0.010134,0.101777,0.116802,0.121338,0.101871,0.077112,0.06719,0.058874,0.054149,0.049235,0.049424,0.045644,0.0378,0.034682,0.030713,0.024381,0.014364,0.014648,0.074913,0.005806,0.001296,0.082016,0.020374,0.003266,0.001089,0.024729,0.027166,0.00477,0.003318,0.035253,0.01913,0.002229,0.000829,0.022189,0.003525,0.0014,0.003111,0.008036,0.004821,0.002592,0.001348,0.008761,0.070421,0.003782,0.001329,0.075531,0.022179,0.002657,0.001124,0.025961,0.025961,0.004804,0.002964,0.033729,0.016455,0.002453,0.000613,0.019522,0.003168,0.001431,0.002657,0.007257,0.005826,0.00276,0.001226,0.009812,0.079537,0.007891,0.001262,0.08869,0.018517,0.003893,0.001052,0.023461,0.028406,0.004734,0.003682,0.036823,0.021883,0.001999,0.001052,0.024934,0.003893,0.001368,0.003577,0.008837,0.003787,0.00242,0.001473,0.00768
807804000,Region VIII (Eastern Visayas),Biliran,Caibiran,24140,12399,11741,0.513629,0.486371,0.110522,0.119801,0.120133,0.110273,0.081897,0.071872,0.056918,0.051284,0.049793,0.048882,0.042709,0.038691,0.030613,0.024524,0.016777,0.012759,0.012552,0.115493,0.120252,0.122026,0.109767,0.082507,0.073232,0.061295,0.051617,0.051294,0.049198,0.041536,0.036777,0.030648,0.021695,0.01484,0.010001,0.007823,0.105272,0.119325,0.118133,0.110808,0.081254,0.070437,0.052295,0.050933,0.048207,0.048548,0.043949,0.040712,0.030577,0.02751,0.018823,0.015672,0.017545,0.049646,0.005216,0.001118,0.05598,0.020538,0.003539,0.000978,0.025056,0.022867,0.004657,0.001816,0.029341,0.017092,0.002655,0.000466,0.020212,0.003307,0.001583,0.001863,0.006753,0.003772,0.00163,0.001677,0.007079,0.041579,0.003921,0.000821,0.046321,0.018692,0.003009,0.001003,0.022704,0.020698,0.004194,0.000912,0.025805,0.012766,0.002006,0.000182,0.014954,0.002827,0.001094,0.001094,0.005015,0.0031,0.001277,0.001459,0.005836,0.058068,0.006568,0.001428,0.066064,0.022465,0.004093,0.000952,0.027511,0.025131,0.00514,0.002761,0.033032,0.021609,0.003332,0.000762,0.025702,0.003808,0.002094,0.002665,0.008567,0.004474,0.001999,0.001904,0.008377
807805000,Region VIII (Eastern Visayas),Biliran,Culaba,12959,6677,6282,0.51524,0.48476,0.101937,0.116367,0.118913,0.103172,0.081565,0.066595,0.059109,0.056254,0.052165,0.050313,0.050004,0.040821,0.03241,0.025696,0.018983,0.011961,0.013736,0.099446,0.11637,0.121612,0.106635,0.085517,0.067995,0.061704,0.05826,0.050322,0.054815,0.047327,0.040587,0.032649,0.024412,0.015426,0.008687,0.008237,0.104585,0.116364,0.116046,0.099491,0.077364,0.065107,0.056351,0.054123,0.054123,0.045527,0.052849,0.04107,0.032155,0.027061,0.022763,0.015441,0.01958,0.085066,0.004554,0.00043,0.09005,0.024231,0.003781,0.00043,0.028441,0.032222,0.004382,0.002921,0.039526,0.024747,0.002836,0.000344,0.027926,0.005843,0.002234,0.003093,0.01117,0.00739,0.003351,0.001633,0.012373,0.073674,0.003659,0.000166,0.077499,0.023283,0.002994,0.000499,0.026775,0.029104,0.003825,0.00133,0.034259,0.020788,0.001663,0.000166,0.022618,0.004823,0.001663,0.001164,0.00765,0.006819,0.002827,0.001164,0.01081,0.097244,0.005511,0.000711,0.103467,0.025244,0.004622,0.000356,0.030222,0.035556,0.004978,0.004622,0.045156,0.028978,0.004089,0.000533,0.0336,0.006933,0.002844,0.005156,0.014933,0.008,0.003911,0.002133,0.014044
